customer_id,credit_score,annual_income,debt_to_income_ratio,employment_years,num_late_payments_12m,num_credit_lines,loan_amount,age,has_mortgage,num_dependents,monthly_expenses,savings_balance,num_previous_loans,avg_previous_loan_amount,region,credit_score_copy,random_noise_1,random_noise_2,random_noise_3,default
44,726,73600.0,0.079,1.6,1,9,13800.0,41,1,0,2350.0,1640.0,4,18700.0,South,726.0,66.4,54.26,X,0
715,705,86700.0,0.394,1.9,1,9,13300.0,53,0,1,2830.0,28300.0,1,3570.0,East,708.0,60.63,95.69,Y,1
597,652,77000.0,0.399,1.2,0,8,9300.0,21,0,4,3200.0,4080.0,3,2990.0,South,651.0,45.45,19.74,X,0
966,651,60200.0,0.294,2.6,2,6,9000.0,39,0,2,2930.0,1870.0,2,12090.0,East,654.0,54.75,15.99,Y,0
626,634,81800.0,0.451,0.4,0,12,18200.0,37,1,0,2940.0,5340.0,2,5120.0,West,637.0,55.31,61.55,Z,1
964,669,56000.0,0.12,4.5,1,9,10800.0,42,0,0,720.0,4750.0,0,20430.0,North,671.0,48.33,74.99,Y,0
556,685,54600.0,0.302,0.7,1,7,9200.0,46,1,1,890.0,3670.0,1,13650.0,East,680.0,49.3,38.41,Y,0
939,698,26100.0,0.439,5.4,1,5,5700.0,34,0,1,1220.0,11540.0,0,2280.0,North,699.0,46.71,66.7,X,1
974,594,90100.0,0.424,3.9,0,5,9100.0,56,0,0,2900.0,1200.0,2,3570.0,East,594.0,54.48,80.91,X,0
903,688,42500.0,0.584,5.2,0,10,10500.0,27,0,1,1170.0,2850.0,2,6770.0,North,692.0,52.86,2.3,Z,0
878,623,156000.0,0.173,11.6,0,5,18800.0,28,0,1,2220.0,7760.0,2,10390.0,East,625.0,52.01,62.45,Y,0
872,721,89300.0,0.053,10.0,0,7,11600.0,48,1,1,2720.0,3360.0,2,4710.0,South,724.0,33.89,94.3,Y,0
227,756,24400.0,0.27,1.4,0,12,14000.0,35,1,1,2090.0,8320.0,4,3700.0,East,755.0,61.45,34.91,X,0
471,634,110500.0,0.511,1.4,2,10,33900.0,27,0,1,1070.0,1230.0,2,13860.0,East,636.0,42.87,98.62,X,1
292,535,82700.0,0.25,12.9,0,5,6100.0,33,1,2,1690.0,12740.0,2,6010.0,North,540.0,46.3,96.8,X,0
699,494,38300.0,0.425,6.7,2,6,3700.0,27,0,0,2400.0,3780.0,3,8570.0,West,497.0,40.19,29.91,Y,1
624,660,94500.0,0.624,7.6,1,6,11300.0,45,0,2,2330.0,5730.0,1,10620.0,East,659.0,46.57,49.81,Y,1
34,753,50100.0,0.375,4.9,2,12,17800.0,60,0,2,2740.0,1960.0,3,17120.0,South,754.0,48.85,40.17,X,0
686,668,145200.0,0.386,5.9,0,4,6000.0,34,0,1,1870.0,8880.0,3,4580.0,South,665.0,53.49,6.99,X,0
1,739,48300.0,0.384,6.3,1,4,9700.0,49,0,0,2830.0,13630.0,2,18740.0,South,741.0,55.23,47.23,Z,0
136,655,44700.0,0.335,1.6,0,10,9900.0,43,1,1,2300.0,1520.0,0,5160.0,South,655.0,35.94,73.95,Y,1
466,749,37900.0,0.241,1.0,0,2,13800.0,58,1,1,2250.0,7300.0,4,1770.0,West,753.0,48.35,8.42,X,0
809,626,100400.0,0.275,2.0,0,8,8200.0,58,0,2,1670.0,7580.0,1,3110.0,West,630.0,58.8,59.94,X,0
359,753,31900.0,0.246,0.8,1,7,7700.0,55,0,0,1920.0,9960.0,5,3310.0,North,758.0,48.81,8.89,X,0
926,685,113400.0,0.146,0.8,1,6,3400.0,46,1,0,2290.0,12720.0,1,10250.0,South,683.0,61.47,19.37,Z,0
975,558,44800.0,0.187,5.3,0,6,8500.0,38,0,0,4300.0,1200.0,3,10250.0,South,559.0,46.46,78.32,X,0
226,634,64500.0,0.262,0.4,1,8,35200.0,41,1,2,2010.0,3280.0,1,3680.0,West,632.0,63.1,7.78,Y,1
327,672,94900.0,0.209,1.3,1,4,61500.0,28,1,1,1700.0,2280.0,2,3590.0,West,671.0,45.74,8.67,Y,0
514,706,24200.0,0.361,10.1,0,6,5000.0,23,1,0,2190.0,1790.0,3,3770.0,South,711.0,56.16,25.43,Z,0
191,711,41300.0,0.471,1.2,0,4,6400.0,40,1,0,3150.0,18960.0,0,4410.0,South,711.0,72.88,93.92,Y,0
961,760,83500.0,0.235,0.1,0,11,21700.0,49,0,0,2410.0,1690.0,3,8700.0,West,761.0,53.7,56.76,Y,0
798,614,39900.0,0.529,1.7,0,3,7800.0,52,0,0,980.0,1360.0,4,14850.0,West,615.0,50.45,71.21,X,0
861,772,43600.0,0.432,3.8,0,9,7500.0,30,1,0,2260.0,860.0,1,2900.0,South,769.0,34.47,42.06,Z,0
244,596,112600.0,0.568,10.4,0,10,3900.0,39,1,3,1730.0,2200.0,4,15590.0,West,602.0,38.83,67.9,Y,0
267,812,76600.0,0.182,3.6,0,11,5900.0,48,0,2,3150.0,3280.0,0,5350.0,North,816.0,42.45,2.0,Z,0
787,721,40700.0,0.405,1.2,0,7,28100.0,33,1,0,2820.0,2380.0,3,2500.0,South,718.0,62.4,21.21,Y,0
874,678,71800.0,0.054,4.1,1,7,21500.0,34,0,2,3000.0,16250.0,1,6020.0,West,671.0,48.79,93.2,Z,0
49,745,41800.0,0.106,0.9,0,7,14200.0,49,1,1,3420.0,13930.0,3,2790.0,East,741.0,51.54,56.13,Y,0
205,526,70100.0,0.393,15.8,0,6,33000.0,28,0,0,1100.0,2690.0,1,3670.0,North,528.0,38.63,90.12,X,0
103,723,51900.0,0.151,5.7,0,3,4100.0,30,0,0,1700.0,1310.0,6,8570.0,West,724.0,54.63,64.71,X,0
67,668,26300.0,0.242,0.9,2,9,19800.0,34,0,5,350.0,2300.0,2,11410.0,West,665.0,26.33,22.63,X,0
810,644,76400.0,0.216,1.1,0,1,6300.0,55,0,1,2320.0,4820.0,4,10820.0,West,650.0,51.53,25.75,Y,0
23,636,15900.0,0.398,17.7,0,5,10500.0,38,0,1,2160.0,11940.0,0,4900.0,South,639.0,64.25,90.82,Z,0
960,738,62500.0,0.717,26.8,2,8,6100.0,42,0,1,2410.0,5440.0,0,4870.0,West,735.0,62.38,74.65,Y,0
464,815,46800.0,0.401,10.7,1,11,26100.0,46,0,0,2430.0,7400.0,0,3170.0,South,815.0,53.48,83.82,Y,0
511,663,149800.0,0.332,2.9,0,4,8100.0,29,0,2,3020.0,1570.0,3,8180.0,West,658.0,71.55,77.68,Z,0
333,620,172200.0,0.333,1.7,1,7,15200.0,21,0,1,3560.0,2220.0,1,5490.0,East,625.0,45.76,50.47,Z,0
351,658,92200.0,0.117,1.6,1,4,11300.0,39,0,0,1200.0,4850.0,3,4960.0,East,655.0,49.09,79.07,Y,0
753,739,62700.0,0.423,8.3,0,8,9400.0,33,1,1,2270.0,5280.0,2,6960.0,East,739.0,55.32,63.45,X,0
254,819,101600.0,0.283,0.3,0,6,4800.0,34,0,2,1660.0,5770.0,2,7630.0,South,815.0,28.53,93.62,X,0
728,793,58100.0,0.414,2.2,0,4,10200.0,27,0,3,1890.0,34940.0,2,16320.0,North,796.0,50.82,75.66,Z,0
468,641,40800.0,0.37,14.2,0,11,16900.0,54,1,1,1370.0,37890.0,2,3610.0,South,644.0,50.16,82.29,Y,0
854,685,18500.0,0.227,1.1,0,7,7500.0,42,0,0,1390.0,8660.0,1,3590.0,East,684.0,60.11,27.05,Y,0
657,606,115400.0,0.15,1.8,0,7,5400.0,29,1,0,2410.0,2920.0,2,5160.0,East,609.0,49.83,46.78,Y,0
865,582,73900.0,0.315,15.5,0,11,17600.0,24,1,0,2850.0,5670.0,2,6160.0,South,584.0,41.03,17.05,Z,0
470,670,50100.0,0.309,22.7,0,8,4300.0,35,1,1,2100.0,4200.0,1,2360.0,South,669.0,36.98,91.6,X,0
883,566,52900.0,0.315,0.1,0,8,10300.0,31,1,1,3050.0,6850.0,4,18470.0,West,571.0,47.98,17.37,Y,0
162,690,99100.0,0.432,1.8,0,6,20400.0,53,0,0,1650.0,2460.0,1,3350.0,North,690.0,49.77,72.31,Y,0
375,751,73400.0,0.43,24.5,0,4,35300.0,23,0,0,1450.0,16410.0,3,12940.0,East,755.0,34.14,67.52,Z,0
600,696,59700.0,0.411,1.0,1,7,8300.0,41,1,0,1990.0,5550.0,0,9880.0,West,696.0,41.23,72.93,Y,0
877,694,37000.0,0.448,7.8,0,5,7100.0,40,0,1,2030.0,2470.0,1,5440.0,East,689.0,42.52,17.92,Y,0
871,661,28600.0,0.475,4.0,1,14,6700.0,59,1,2,1970.0,4150.0,4,5690.0,North,660.0,39.96,86.85,Z,0
65,850,47600.0,0.351,0.9,0,3,19600.0,26,0,1,1410.0,4920.0,1,3030.0,East,851.0,46.08,27.47,Z,0
421,666,155400.0,0.335,6.9,3,9,13200.0,44,1,0,1090.0,340.0,0,12140.0,North,668.0,31.11,69.07,X,0
723,660,36800.0,0.237,0.1,1,4,14700.0,47,0,1,1780.0,7360.0,4,6510.0,North,661.0,48.45,25.58,X,0
860,821,27900.0,0.306,1.7,0,8,19300.0,34,0,0,1220.0,1250.0,2,5490.0,North,820.0,62.24,28.1,X,0
670,775,99800.0,0.389,2.8,0,9,9900.0,33,0,0,2710.0,1350.0,0,14880.0,West,777.0,44.05,55.02,Y,0
204,716,34200.0,0.243,0.8,1,8,21000.0,48,0,1,3000.0,2020.0,2,6190.0,West,716.0,58.33,81.9,Z,1
527,843,98400.0,0.349,19.4,0,5,7600.0,37,1,0,2450.0,21980.0,3,8420.0,North,838.0,45.75,51.3,X,0
625,512,55000.0,0.274,0.2,1,10,25900.0,40,0,1,3210.0,6500.0,3,17700.0,West,514.0,42.66,17.04,X,1
825,602,24500.0,0.488,5.6,3,7,8200.0,47,1,0,3810.0,4350.0,1,3980.0,South,601.0,35.74,23.82,X,1
899,652,47000.0,0.375,1.0,0,8,9600.0,27,1,1,1410.0,11770.0,0,11910.0,East,651.0,49.49,52.58,Y,0
930,607,50900.0,0.492,4.0,0,5,14200.0,33,0,0,2840.0,42920.0,2,14600.0,South,613.0,64.81,96.28,X,0
993,619,53000.0,0.36,21.5,1,4,8000.0,27,1,2,2220.0,5240.0,2,4700.0,North,621.0,45.12,67.13,Y,0
225,655,97300.0,0.214,10.5,1,9,18200.0,25,1,0,2370.0,2870.0,1,8930.0,West,653.0,44.79,74.7,Z,0
210,636,69200.0,0.241,1.3,1,8,16500.0,33,1,1,1170.0,2570.0,1,5540.0,East,638.0,51.04,4.54,Z,0
689,634,32400.0,0.168,6.5,1,6,10600.0,36,0,1,2730.0,4310.0,2,9700.0,South,634.0,58.14,81.75,Z,1
925,718,79300.0,0.317,20.3,1,6,4900.0,34,1,3,970.0,640.0,1,14140.0,South,715.0,59.68,1.1,Y,0
498,682,70800.0,0.102,5.7,1,3,10300.0,27,1,1,2010.0,1750.0,0,9100.0,South,686.0,47.17,40.18,X,0
307,673,58800.0,0.325,12.9,0,8,8000.0,55,1,1,1330.0,168610.0,1,7640.0,East,672.0,47.51,27.48,X,1
683,654,48600.0,0.432,5.8,1,10,7300.0,44,1,1,920.0,10600.0,2,6300.0,South,652.0,49.44,67.48,Y,0
170,735,38600.0,0.465,15.7,2,8,15300.0,25,0,0,860.0,16230.0,1,13500.0,West,734.0,47.11,62.31,X,0
660,634,94400.0,0.214,6.8,1,7,4600.0,58,1,1,2120.0,12850.0,1,2940.0,East,630.0,67.44,26.9,Z,1
367,595,111000.0,0.296,6.4,1,4,16400.0,39,1,1,3320.0,2990.0,0,6040.0,West,597.0,58.64,46.77,Y,0
574,775,48100.0,0.236,8.2,0,7,7800.0,72,1,2,2620.0,3560.0,4,4400.0,East,775.0,59.2,77.17,Y,0
355,674,29800.0,0.074,1.3,1,8,9300.0,21,0,1,940.0,1140.0,3,6590.0,East,676.0,37.24,10.33,Y,0
940,653,55500.0,0.205,1.6,0,10,19700.0,50,1,2,2390.0,7210.0,1,5470.0,West,651.0,43.13,83.14,Y,0
414,569,37500.0,0.268,0.3,2,5,15700.0,22,1,1,2190.0,5090.0,4,6750.0,West,568.0,53.41,80.16,Z,0
231,678,37800.0,0.418,9.4,1,12,51600.0,52,0,2,1720.0,3080.0,3,1900.0,West,679.0,71.74,42.69,X,1
47,713,39400.0,0.211,18.2,0,7,9100.0,37,0,0,2120.0,1160.0,2,3820.0,North,708.0,44.08,69.56,Y,0
501,730,57300.0,0.367,3.0,0,3,9100.0,34,0,0,1430.0,1550.0,0,14270.0,East,735.0,58.22,31.94,X,0
241,678,43700.0,0.541,1.3,1,10,11000.0,23,1,1,3230.0,760.0,1,9860.0,South,678.0,40.87,91.0,Y,0
400,701,112700.0,0.512,9.0,0,6,7200.0,28,0,0,700.0,11420.0,1,3140.0,South,705.0,48.36,33.9,Y,0
627,733,44900.0,0.344,0.0,0,3,8200.0,38,0,3,1960.0,1220.0,0,4520.0,West,737.0,35.33,69.71,Y,0
248,729,57300.0,0.269,1.0,0,8,22300.0,47,0,1,3000.0,3790.0,5,7260.0,South,726.0,78.9,77.52,Y,0
456,628,77800.0,0.415,0.5,1,8,7500.0,43,1,0,4440.0,700.0,2,5920.0,West,628.0,54.67,63.02,Y,0
206,560,132700.0,0.242,0.6,0,4,16900.0,21,0,2,2990.0,6280.0,1,14670.0,North,561.0,41.78,46.42,X,0
372,572,22400.0,0.5,8.0,0,6,16700.0,29,0,0,1890.0,3900.0,2,4010.0,North,569.0,33.69,37.56,Z,0
109,604,37600.0,0.022,10.3,2,8,24900.0,29,0,1,4650.0,23850.0,2,2190.0,East,601.0,43.52,32.89,Z,0
220,669,41200.0,0.455,19.8,0,7,6200.0,52,1,1,2100.0,840.0,3,11780.0,East,670.0,48.19,88.59,X,0
291,725,94600.0,0.377,0.6,2,5,9900.0,32,1,3,1320.0,3990.0,2,3110.0,North,729.0,49.46,58.17,Y,1
2,472,92200.0,0.146,3.4,1,7,7500.0,33,1,0,3190.0,1310.0,1,6050.0,North,478.0,44.86,99.13,X,0
329,625,84800.0,0.34,7.9,0,11,18300.0,53,0,2,3010.0,5500.0,2,2970.0,West,626.0,57.5,76.5,Z,0
508,708,45200.0,0.278,8.8,0,5,8700.0,36,1,2,1240.0,3600.0,2,7780.0,East,708.0,39.07,69.06,X,0
929,661,67200.0,0.194,7.0,0,8,13200.0,33,0,1,2030.0,5010.0,4,11900.0,West,661.0,48.46,48.09,X,1
553,713,29300.0,0.346,13.2,1,9,7700.0,39,1,1,1470.0,48580.0,5,17490.0,North,709.0,69.08,46.24,Z,0
404,499,35600.0,0.287,1.6,0,7,12900.0,21,1,1,300.0,5460.0,4,6830.0,South,500.0,47.66,57.16,X,0
537,735,37600.0,0.397,1.2,1,8,9000.0,42,0,3,2960.0,1340.0,3,3190.0,North,736.0,34.6,27.89,Z,0
262,677,72200.0,0.3,6.9,0,10,15000.0,39,0,1,2380.0,630.0,1,4630.0,South,676.0,37.77,66.45,Z,0
752,819,71900.0,0.171,0.2,1,11,5300.0,46,1,1,1630.0,18440.0,4,6580.0,South,817.0,51.42,18.57,X,0
389,556,23300.0,0.179,1.2,0,12,11700.0,35,1,1,2630.0,4670.0,2,3880.0,West,556.0,48.15,40.3,Z,1
145,674,76500.0,0.199,16.9,1,7,13300.0,21,1,3,2770.0,790.0,2,2600.0,North,673.0,53.02,18.33,Y,0
441,650,47500.0,0.378,3.9,0,5,22400.0,22,0,1,2150.0,3800.0,0,10620.0,South,646.0,23.15,18.8,Z,0
843,802,16300.0,0.292,6.9,0,5,13600.0,45,0,0,2280.0,5280.0,2,9640.0,West,802.0,48.26,88.4,Z,0
641,850,25500.0,0.426,16.8,0,5,8900.0,38,0,0,3920.0,830.0,0,5760.0,West,852.0,61.3,6.89,Y,0
187,722,43900.0,0.446,20.0,1,5,11400.0,53,0,1,1810.0,4600.0,0,6250.0,North,720.0,68.13,50.75,Z,0
53,711,27900.0,0.452,4.4,1,4,14500.0,47,1,0,790.0,1900.0,1,4390.0,West,709.0,30.33,80.31,X,0
356,683,48200.0,0.396,11.2,0,7,2200.0,44,0,1,1950.0,6380.0,2,2070.0,North,681.0,60.69,76.7,X,0
246,658,62000.0,0.24,6.8,1,6,15600.0,45,0,0,2000.0,14850.0,3,15520.0,South,660.0,49.49,61.1,Z,0
773,624,45100.0,0.179,3.1,1,6,20600.0,66,0,2,3410.0,6050.0,3,2740.0,West,622.0,31.87,5.64,Y,0
987,850,54000.0,0.551,14.2,1,9,6300.0,42,0,0,2210.0,4340.0,1,10800.0,South,852.0,54.81,11.37,Z,0
435,689,46000.0,0.364,1.9,1,5,12400.0,42,0,1,2070.0,3770.0,1,6480.0,East,688.0,55.66,60.14,Y,0
791,626,65000.0,0.387,0.4,1,9,4500.0,33,1,1,1320.0,6800.0,2,9950.0,South,623.0,47.13,75.8,Y,0
576,648,95100.0,0.42,1.1,2,10,6900.0,51,1,1,3300.0,2550.0,0,4330.0,North,645.0,76.91,14.56,X,1
183,720,68700.0,0.36,1.6,1,9,14800.0,50,1,1,2320.0,2260.0,0,4210.0,East,717.0,76.85,60.57,Y,0
493,708,17100.0,0.223,2.8,0,9,12600.0,66,1,1,2150.0,16380.0,4,9090.0,North,709.0,64.01,10.82,Z,0
980,690,45500.0,0.285,3.5,1,6,5200.0,40,0,0,1770.0,15940.0,3,4190.0,South,690.0,42.4,25.58,Z,0
718,727,84900.0,0.4,28.5,0,3,9500.0,44,1,2,2750.0,11880.0,1,10870.0,East,726.0,52.62,28.66,Z,0
981,592,54200.0,0.319,0.7,0,8,6300.0,26,1,1,2450.0,800.0,1,15830.0,South,594.0,39.41,12.83,X,0
59,759,35100.0,0.216,5.9,1,9,5800.0,41,0,0,4200.0,7250.0,2,6180.0,North,759.0,43.6,14.15,Y,0
444,672,48000.0,0.261,16.0,2,5,19800.0,50,0,0,2160.0,1400.0,2,17540.0,East,668.0,61.94,29.19,X,0
654,724,36300.0,0.306,2.9,0,2,18200.0,38,0,1,2060.0,9550.0,3,10300.0,South,727.0,55.71,45.83,X,0
361,647,67600.0,0.226,1.8,0,10,7000.0,34,0,2,1800.0,5080.0,0,4730.0,South,650.0,38.49,96.27,Z,0
50,691,13700.0,0.085,7.1,2,7,5600.0,30,0,2,2850.0,1290.0,0,5590.0,North,691.0,37.2,83.82,Z,0
313,734,75300.0,0.091,9.7,0,6,9300.0,64,0,0,2390.0,45030.0,2,3010.0,South,729.0,42.06,10.53,X,0
721,752,38000.0,0.286,10.7,0,7,9100.0,56,0,3,1490.0,1780.0,1,6090.0,South,753.0,60.88,26.04,X,0
138,594,17800.0,0.16,2.2,1,7,14600.0,44,1,1,3340.0,1460.0,0,2140.0,West,591.0,63.26,27.52,Z,0
632,551,91800.0,0.218,2.0,0,14,18200.0,42,0,1,4090.0,7900.0,2,2040.0,North,548.0,33.28,52.15,Z,0
487,569,35900.0,0.514,0.7,1,5,17400.0,32,0,4,300.0,710.0,1,13120.0,South,568.0,32.53,9.57,X,0
276,705,25200.0,0.155,0.1,0,5,5800.0,28,1,1,3770.0,950.0,4,6070.0,South,710.0,53.93,82.08,Y,0
934,727,54500.0,0.394,3.7,1,3,15900.0,24,0,1,1020.0,4130.0,1,24350.0,West,725.0,56.63,71.05,Y,0
396,611,21800.0,0.172,6.2,0,6,17700.0,35,1,1,2490.0,11240.0,0,9640.0,West,615.0,57.01,64.65,X,0
740,638,27100.0,0.458,3.5,1,8,23800.0,50,0,2,2090.0,9830.0,2,6310.0,North,639.0,49.21,38.37,Z,1
973,637,35000.0,0.153,2.8,2,10,17900.0,40,0,3,550.0,33180.0,3,11260.0,West,636.0,40.18,27.34,X,0
130,694,31700.0,0.264,3.2,0,8,6800.0,53,0,1,2530.0,31690.0,2,8500.0,North,695.0,42.02,83.74,Y,0
697,739,134600.0,0.179,21.3,0,4,11300.0,51,0,3,1730.0,540.0,3,1990.0,South,738.0,52.67,33.37,Y,0
215,610,25900.0,0.186,5.9,0,4,29500.0,34,1,3,1920.0,5530.0,2,16270.0,North,612.0,55.32,75.09,X,0
275,683,66500.0,0.415,4.4,0,6,11500.0,48,0,1,1140.0,20560.0,2,10860.0,North,685.0,60.41,72.1,Y,0
13,670,56600.0,0.336,13.3,1,6,11000.0,33,1,0,3130.0,1850.0,5,11520.0,East,668.0,51.73,45.29,Y,0
633,740,29800.0,0.189,6.4,1,9,5400.0,31,0,0,2610.0,11730.0,6,4520.0,West,739.0,51.09,69.53,Y,0
893,698,190900.0,0.326,3.9,0,15,7800.0,56,0,1,2690.0,1670.0,0,4240.0,North,696.0,59.04,32.24,Z,0
235,725,58200.0,0.169,2.0,0,7,8700.0,59,1,0,1910.0,1930.0,2,2780.0,South,722.0,51.18,65.99,Z,0
831,757,18800.0,0.352,8.0,1,6,41000.0,29,0,1,1610.0,4420.0,2,3130.0,East,753.0,31.84,27.95,X,0
478,742,93000.0,0.542,7.6,0,7,5100.0,56,0,2,1760.0,2540.0,2,9580.0,East,745.0,33.76,39.56,Z,0
953,715,46300.0,0.282,12.8,0,7,12200.0,21,0,3,3000.0,18220.0,4,4810.0,West,712.0,49.83,19.15,Z,0
971,760,31500.0,0.315,0.8,1,4,10600.0,46,0,1,840.0,6460.0,3,8180.0,North,761.0,55.99,95.22,X,0
473,802,90100.0,0.287,5.6,2,5,13700.0,31,0,1,2030.0,10920.0,2,12360.0,West,801.0,51.89,89.91,Z,0
188,616,54900.0,0.184,0.2,0,11,6700.0,31,0,3,3930.0,930.0,1,9680.0,West,615.0,56.21,9.09,Z,0
239,695,29600.0,0.344,0.2,0,15,6200.0,30,1,1,1990.0,2200.0,2,4960.0,South,698.0,55.08,51.64,X,0
957,670,75700.0,0.362,2.5,0,11,22600.0,49,0,3,1750.0,15780.0,1,7170.0,South,676.0,36.77,45.57,X,0
897,643,34600.0,0.092,7.9,1,10,10500.0,30,0,1,1260.0,1590.0,0,14960.0,East,645.0,50.8,85.16,X,0
734,696,56200.0,0.472,23.5,1,9,3900.0,32,1,1,1350.0,800.0,3,7670.0,East,694.0,37.76,8.78,Z,0
418,756,29600.0,0.303,6.6,0,5,15100.0,21,0,2,3290.0,12300.0,3,2120.0,West,752.0,59.17,77.34,Z,0
348,648,26900.0,0.376,6.4,0,9,9400.0,34,1,0,3090.0,18600.0,2,3430.0,East,650.0,41.5,46.17,X,0
630,668,67700.0,0.164,5.6,0,9,10700.0,30,0,0,1190.0,8470.0,5,3620.0,West,670.0,43.11,24.4,X,0
761,668,47700.0,0.143,12.1,2,5,7800.0,50,1,1,2180.0,17030.0,2,13260.0,South,670.0,52.92,81.19,Y,0
242,737,77100.0,0.451,6.8,2,7,5900.0,53,0,2,2480.0,3760.0,1,6750.0,West,734.0,64.26,28.06,Z,0
763,675,50000.0,0.092,5.7,3,10,3100.0,53,1,0,1140.0,5990.0,2,5100.0,North,676.0,44.51,51.37,Y,0
297,639,80200.0,0.289,9.8,0,6,11200.0,21,0,2,1650.0,9820.0,1,3390.0,North,638.0,60.04,11.01,Z,0
572,702,90800.0,0.374,1.4,1,12,4000.0,40,1,0,1550.0,23590.0,3,3450.0,South,705.0,44.57,5.08,Z,0
437,740,32500.0,0.43,1.4,0,5,14700.0,46,0,1,2900.0,1230.0,0,6580.0,North,734.0,46.16,57.04,Z,0
535,802,22500.0,0.294,3.2,0,10,7900.0,38,1,2,2950.0,4710.0,3,9920.0,North,800.0,40.08,73.08,X,0
578,534,33100.0,0.361,1.2,4,8,15300.0,48,0,1,2460.0,9510.0,4,9890.0,North,539.0,46.61,22.01,X,0
126,598,105100.0,0.256,0.1,0,6,6100.0,24,0,0,1790.0,2300.0,5,11570.0,North,595.0,41.11,60.37,Y,0
919,662,90100.0,0.491,3.0,1,10,14300.0,34,0,1,2360.0,19230.0,2,4350.0,South,665.0,52.33,44.24,Y,0
764,618,50300.0,0.278,12.7,0,6,21600.0,75,1,1,4770.0,22380.0,0,12320.0,South,622.0,44.45,56.78,Y,0
57,673,24200.0,0.391,0.5,0,6,11800.0,50,0,2,2220.0,2680.0,3,6140.0,East,674.0,44.04,48.31,Z,0
951,562,53400.0,0.372,23.3,2,4,7400.0,45,0,0,1630.0,6130.0,1,4530.0,North,554.0,55.53,5.17,X,1
502,581,57600.0,0.09,6.3,0,9,6000.0,22,1,1,2010.0,7650.0,1,8000.0,South,579.0,44.12,73.01,Y,0
639,697,29600.0,0.299,7.7,0,5,25400.0,35,0,0,2980.0,9160.0,3,3720.0,East,700.0,42.09,76.71,Y,1
349,603,29600.0,0.434,15.1,0,6,17500.0,42,0,0,2100.0,15070.0,2,7500.0,South,603.0,49.06,83.76,Z,0
383,750,65100.0,0.556,2.2,0,3,16500.0,21,1,2,2490.0,1820.0,1,8320.0,South,754.0,51.3,8.56,Y,1
